108,01,METAR RCSS 040430Z 22009KT 110V270 9999 FEW020 SCT035 28/22 Q1020 NOSIG RMK A3012(H)=   
108,01,SPECI RCSS 040433Z VRB06KT 9999 FEW020 SCT035 29/21 Q1020 NOSIG RMK 24009KT/R10 A3012(J)=   
108,01,METAR RCSS 040500Z 25012KT 9999 FEW020 BKN035 BKN150 28/20 Q1019 NOSIG RMK 26011KT/R10 A3011(K)=   
108,01,METAR RCSS 040530Z 26010KT 9999 FEW020 BKN035 27/19 Q1019 NOSIG RMK 27009KT/R10 A3011(L)=   
108,01,METAR RCSS 040600Z 27010KT 9999 FEW020 BKN030 26/19 Q1019 NOSIG RMK 27009KT/R10 A3011(M)=   
108,01,METAR RCSS 040630Z 27011KT 9999 FEW020 BKN035 26/20 Q1019 NOSIG RMK 28009KT/R10 A3011(N)=   
108,01,METAR RCSS 040700Z 26009KT 9999 FEW020 BKN040 25/19 Q1019 NOSIG RMK 28008KT/R10 A3011(O)=   
108,01,METAR RCSS 040730Z 29008KT 9999 FEW015 SCT025 BKN040 25/20 Q1019 NOSIG RMK 30009KT/R10 A3011(P)=   
108,01,METAR RCSS 040800Z 29009KT 9999 FEW015 BKN022 BKN040 23/19 Q1020 NOSIG RMK 30008KT/R10 A3012(Q)=   
108,01,METAR RCSS 040830Z 28008KT 9999 FEW015 SCT022 BKN040 23/19 Q1020 NOSIG RMK 29007KT/R10 A3014(R)=   
108,01,METAR RCSS 040900Z 28010KT 9000 FEW012 BKN018 BKN035 21/19 Q1021 NOSIG RMK 28009KT/R10 A3015(S)=   
108,01,METAR RCSS 040930Z 29007KT 9000 FEW008 BKN016 BKN035 21/19 Q1021 NOSIG RMK 30007KT/R10 A3017(T)=   
108,01,SPECI RCSS 040936Z 29007KT 8000 SCT007 BKN010 BKN030 21/18 Q1021 NOSIG RMK 29006KT/R10 A3017(U)=   
108,01,SPECI RCSS 040951Z 29007KT 8000 FEW005 BKN008 BKN020 20/18 Q1022 NOSIG RMK 30006KT/R10 A3018(V)=   
108,01,METAR RCSS 041000Z 29007KT 8000 FEW005 BKN008 BKN020 20/18 Q1022 NOSIG RMK 30006KT/R10 A3018(W)=   
108,01,SPECI RCSS 041003Z 29006KT 270V330 7000 FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3018(X)=   
108,01,METAR RCSS 041030Z 29005KT 7000 FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3019(Y)=   
108,01,SPECI RCSS 041046Z 30005KT 260V330 7000 FEW005 BKN008 BKN020 20/19 Q1022 NOSIG RMK A3019(Z)=   
108,01,METAR RCSS 041100Z 30005KT 270V330 6000 FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3020(A)=   
108,01,METAR RCSS 041130Z 30004KT 270V330 6000 FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3020(B)=   
108,01,SPECI RCSS 041142Z 28004KT 260V320 4000 BR FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3020(C)=   
108,01,METAR RCSS 041200Z VRB02KT 4000 BR FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3020(D)=   
108,01,METAR RCSS 041230Z 28004KT 4500 BR FEW005 BKN007 BKN020 20/19 Q1022 NOSIG RMK A3020(E)=   
108,01,METAR RCSS 041300Z 31003KT 280V340 4500 BR FEW005 BKN009 BKN020 20/19 Q1022 NOSIG RMK A3019(F)=   
108,01,METAR RCSS 041330Z 31003KT 280V350 4500 BR FEW005 BKN009 BKN030 20/19 Q1022 NOSIG RMK A3018(G)=   
108,01,METAR RCSS 041400Z 28005KT 4000 BR FEW005 BKN009 BKN030 20/19 Q1022 NOSIG RMK A3019(H)=   
108,01,METAR RCSS 041430Z 30004KT 270V340 4000 BR FEW005 BKN009 BKN030 20/19 Q1022 NOSIG RMK A3018(I)=   
108,01,METAR RCSS 041500Z 29006KT 4000 BR FEW005 BKN009 BKN020 20/18 Q1022 NOSIG RMK A3018(J)=   
108,01,METAR RCSS 041530Z 30006KT 4000 BR SCT006 BKN009 BKN020 19/18 Q1022 NOSIG RMK A3019(K)=   
108,01,METAR RCSS 041600Z 30006KT 4000 BR SCT006 BKN008 BKN020 19/18 Q1022 NOSIG RMK A3019(L)=   
108,01,METAR RCSS 041700Z VRB02KT 3500 BR SCT005 BKN008 BKN020 19/18 Q1022 NOSIG RMK A3018(M)=   
108,01,METAR RCSS 041800Z 26004KT 3500 BR SCT006 BKN008 BKN025 19/18 Q1021 NOSIG RMK A3017(N)=   
108,01,SPECI RCSS 041840Z 28003KT 260V320 3500 BR SCT006 BKN010 BKN025 19/18 Q1021 NOSIG RMK A3015(O)=   
108,01,METAR RCSS 041900Z 27004KT 3500 BR SCT006 BKN012 BKN020 19/18 Q1021 NOSIG RMK A3015(P)=   
108,01,METAR RCSS 042000Z 29003KT 3500 BR SCT006 BKN012 BKN020 19/18 Q1020 NOSIG RMK A3013(Q)=   
108,01,SPECI RCSS 042034Z 30003KT 270V340 3000 BR SCT006 BKN010 BKN018 19/18 Q1020 NOSIG RMK A3013(R)=   
108,01,METAR RCSS 042100Z VRB02KT 3000 BR SCT008 BKN012 BKN025 19/18 Q1020 NOSIG RMK A3013(S)=   
